SiteCode,No,NoType,GroupNo,Space,Building Phase,Area,Unit type,Unit entropy,Description,Sieved,Date,ID,Start Date,End Date,Period_Date,Attribution
SKH05,1413,Deposit,1299,1299,S9.1,743,Wall,disorganized,turf layer - in gap between 1200 and 1100,FALSE,06/06/2005,ÓGS,1740,1800,1750-1810,Living Quarters
SKH05,1414,Deposit,1320,1320,S12.1,743,Post setting,in situ,postpads in [1320],FALSE,06/06/2005,MS,1690,1740,1690-1750,Living Quarters
SKH05,1415,Deposit,1287,775,S7.2,743,Drain,in situ,drain silt; same as 1690,TRUE,06/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
SKH05,1416,Deposit,751,751,S13.1,161,Wall,in situ,wall (earlier east wall of [989])  - unexcavated; =2003,FALSE,06/06/2005,EH,1690,1750,1690-1750,Main Corridor
SKH05,1417,Deposit,2848,2520,S25.1,161,Wall,in situ,sub floor  - unexcavated; =2845,FALSE,06/06/2005,EH,1670,1710,1660-1720,Boys Lodge (servants?)
SKH05,1418,Deposit,1266,1266,S4.2,161,Wall,in situ,floor layer  - unexcavated; =1893,FALSE,06/06/2005,GH,1760,1780,1750-1780,Lodge/Dining Room & Chambers
SKH05,1419,Deposit,775,775,S7.2,743,Floor,in situ,turf levelling,FALSE,06/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
SKH05,1420,Deposit,39,39,S8.3,161,Wall,in situ,turf deposit,FALSE,06/06/2005,ÓGS,1800,1850,1780-1870,Nursery/Private Chambers
SKH05,1421,Deposit,546,546,S31.1,161,External area,in situ,layer with bone 'mush' - between 1200 & 1100,FALSE,06/06/2005,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH05,1422,Deposit,634,1070,MC.2,1070,Midden,in situ,turf / peatash layer,FALSE,06/06/2005,GH,1700,1750,1690-1750,Midden Zone C
SKH05,1423,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1424,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1425,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1426,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,06/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1427,Deposit,546,546,S31.1,161,External area,in situ,peatash in drain,FALSE,07/06/2005,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH05,1428,Deposit,1257,1257,C.4,743,External area,in situ,stone pevement/passage,FALSE,07/06/2005,LP,1850,1890,1840-1900,Courtyard
SKH05,1429,Deposit,747,691,S11.3,161,Wall,in situ,turf layer,FALSE,07/06/2005,ÓGS,1730,1740,1720-1750,Priests Living Quarters
SKH05,1430,Deposit,744,1430,T1.3,1430,Excavation,in situ,shovel test pit A -south of [634],FALSE,07/06/2005,GH,2002,2007,1990-2020,FSÍ Excavation
SKH05,1431,Deposit,1298,39,S8.2,1293,Floor,in situ,mixed turf debris; =369,FALSE,07/06/2005,EH,1750,1800,1750-1810,Nursery/Private Chambers
SKH05,1432,Deposit,747,691,S11.3,743,Wall,disturbed,grainy layer,FALSE,07/06/2005,ÓGS,1730,1740,1720-1750,Priests Living Quarters
SKH05,1433,Deposit,747,691,S11.3,743,Wall,in situ,black turf section,FALSE,07/06/2005,ÓGS,1730,1740,1720-1750,Priests Living Quarters
SKH05,1434,Deposit,546,546,S31.1,743,External area,in situ,turf layer in drain,FALSE,07/06/2005,ÓGS,1650,1700,1660-1690,Bishops Former Living Quarters
SKH05,1435,Deposit,329,329,S5.6,743,Wall,disorganized,turf layer - greenish,FALSE,07/06/2005,LP,1830,1890,1810-1900,Workshop/Flour Mill
SKH05,1436,Deposit,744,1436,T1.3,1436,Excavation,in situ,shovel test pit B - north of [634],FALSE,08/06/2005,GH,2002,2007,1990-2020,FSÍ Excavation
SKH05,1437,Deposit,1101,1101,S10.3,743,Wall,in situ,turf wall (?),FALSE,08/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1438,Deposit,2344,2344,S8.1,1293,Wall,in situ,southern wall of room [039],FALSE,08/06/2005,EH,1720,1750,1720-1750,Nursery
SKH05,1439,Deposit,2344,2344,S8.1,1293,Floor,in situ,ramains of flagstone floor ? / postpads,FALSE,08/06/2005,EH,1720,1750,1720-1750,Nursery
SKH05,1440,Deposit,744,1440,T1.3,1440,Excavation,in situ,trench A - between [634] and [753],FALSE,08/06/2005,GH,2002,2007,1990-2020,FSÍ Excavation
SKH05,1441,Deposit,39,39,S8.2,161,Wall,in situ,later walls of [039] (north side),FALSE,08/06/2005,EH,1750,1800,1750-1810,Nursery/Private Chambers
SKH05,1442,Deposit,989,989,S4.1,743,Floor,in situ,rennant flag floor (?),FALSE,08/06/2005,GML,1720,1760,1720-1780,Lodge/Dining Room & Chambers
SKH05,1443,Deposit,1101,1101,S10.4,743,Demolition,in situ,pale yellow silt layer,FALSE,08/06/2005,CKH,1800,1880,1780-1900,Kitchen
SKH05,1444,Deposit,775,775,S7.3,743,Floor,disorganized,turf collapse at north limit of excavation,FALSE,08/06/2005,GML,1800,1840,1780-1840,Vestibule & Corridor
SKH05,1445,Deposit,775,775,S7.3,743,Floor,in situ,ash floor,FALSE,08/06/2005,GML,1800,1840,1780-1840,Vestibule & Corridor
SKH05,1446,Deposit,634,1440,MC.1,1440,Topsoil,in situ,topsoil,FALSE,08/06/2005,GH,1650,1700,1630-1720,Midden Zone C
SKH05,1447,Deposit,634,1440,MC.1,1440,Midden,in situ,silty layer with charcoal,TRUE,08/06/2005,GH,1650,1700,1630-1720,Midden Zone C
SKH05,1448,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,09/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1449,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,09/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1450,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,09/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1451,Deposit,691,691,S11.1,743,Floor,disorganized,charcoal patch over north wall of 691,FALSE,09/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1452,Deposit,1273,1273,S3.1,743,Sill plate,in situ,wall,FALSE,09/06/2005,GML,1760,1890,1750-1900,Pantry/Stores
SKH05,1453,Deposit,39,39,S8.2,161,Wall,in situ,later wall of room [039] (west side),FALSE,09/06/2005,EH,1750,1800,1750-1810,Nursery/Private Chambers
SKH05,1454,Deposit,1101,1101,S10.3,743,Wall,in situ,"row of stones, other face of [1437]",FALSE,09/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1455,Deposit,747,691,S11.1,743,Wall,disturbed,turf deposit - part of wall of 691,FALSE,09/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1456,Deposit,1702,1702,S7.2,743,Floor,in situ,flagstone floor,FALSE,09/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
SKH05,1457,Deposit,747,691,S11.1,743,Wall,disturbed,section of turf wall,FALSE,09/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1458,Deposit,747,691,S11.1,743,Wall,disturbed,charcoal fleched layer,FALSE,09/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1459,Deposit,1100,1100,S9.2,161/743,Floor,in situ,flagstone layer,FALSE,09/06/2005,EH,1800,1880,1780-1900,Living Quarters
SKH05,1460,Deposit,634,1440,MC.1,1440,Midden,in situ,peatash dump,TRUE,09/06/2005,GH,1650,1700,1630-1720,Midden Zone C
SKH05,1461,Deposit,1702,1702,S7.1,743,Floor,in situ,ash floor,TRUE,09/06/2005,GML,1720,1760,1720-1780,Vestibule & Corridor
SKH05,1462,Deposit,39,39,S8.2,161,Wall,in situ,turf debris,FALSE,09/06/2005,EH,1750,1800,1750-1810,Nursery/Private Chambers
SKH05,1463,Deposit,747,691,S11.1,161,Wall,in situ,mixed turf layer - 2344?,FALSE,09/06/2005,EH,1690,1720,1690-1720,Living Quarters
SKH05,1464,Deposit,747,691,S11.1,161,Wall,disturbed,mixed charcoal layer,FALSE,10/06/2005,EH,1690,1720,1690-1720,Living Quarters
SKH05,1465,Deposit,1101,1101,S10.4,743,Wall,disorganized,"turf debris , mixed",FALSE,10/06/2005,MS,1800,1880,1780-1900,Kitchen
SKH05,1466,Deposit,1101,1101,S10.4,743,Wall,disorganized,"turf debris , mixed",FALSE,10/06/2005,MS,1800,1880,1780-1900,Kitchen
SKH05,1467,Deposit,747,691,S11.1,743,Wall,disturbed,turf deposti  - later wall?levelling,FALSE,10/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1468,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,10/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1469,Deposit,1211,1200,S5.2,743,Floor,in situ,floor in room [1200],TRUE,13/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1470,Deposit,747,691,S11.1,743,Wall,disturbed,turf layer on north wall room [691],FALSE,13/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1471,Deposit,2757,2757,S11.1,743,Floor,disturbed,"turfy layer inside soom [691] east part, levelling?",FALSE,13/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1472,Deposit,2757,2757,S11.1,743,Floor,disturbed,"turfy layer, levelling?",FALSE,13/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1473,Deposit,1137,751,S13.2,1293,Drain,in situ,flagstone on top of drain,FALSE,13/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1474,Deposit,2757,2757,S11.1,743,Floor,disturbed,leveling layer,FALSE,13/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1475,Deposit,784,751,S13.2,1293,Drain,in situ,Drainfill in main corridor,TRUE,13/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1476,Deposit,784,751,S13.2,1293,Drain,in situ,Drainfill in main corridor,TRUE,13/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1477,Deposit,784,751,S13.2,1293,Drain,in situ,Drainfill in main corridor,TRUE,13/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1478,Deposit,784,751,S13.2,1293,Drain,in situ,Drainfill in main corridor,TRUE,13/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1479,Deposit,784,751,S13.2,1293,Drain,in situ,Drainfill in main corridor,TRUE,13/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1480,Deposit,690,690,S19.3,743,Wall,disorganized,stone collapse with turf in it,FALSE,13/06/2005,SÞ,1790,1830,1780-1840,School Refectory
SKH05,1481,Deposit,691,691,S11.2,743,Post setting,in situ,postpads,FALSE,13/06/2005,ÓGS,1720,1730,1720-1750,Priests Living Quarters
SKH05,1482,Deposit,634,1440,MC.1,1440,Wall,disorganized,turf dump,FALSE,13/06/2005,GH,1650,1700,1630-1720,Midden Zone C
SKH05,1483,Deposit,747,691,S11.1,743,Wall,in situ,turf section - compact; levelling?,FALSE,13/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1484,Group,690,690,S19.1,743,Floor,in situ,floor layer in room [690],TRUE,13/06/2005,SÞ,1730,1770,1720-1780,School Refectory
SKH05,1485,Deposit,1101,1101,S10.4,743,Wall,disorganized,gravelly layer on top of drain,FALSE,14/06/2005,MS,1800,1880,1780-1900,Kitchen
SKH05,1486,Deposit,1101,1101,S10.4,743,Wall,disorganized,mixed turf collapse,FALSE,14/06/2005,MS,1800,1880,1780-1900,Kitchen
SKH05,1487,Cut,1287,775,S7.2,743,Drain,in situ,drain cut in corridor [775],FALSE,14/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
SKH05,1488,Deposit,2757,2757,S11.1,743,Floor,disturbed,"turf deposit, levelling?",FALSE,14/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1489,Deposit,2757,2757,S11.1,743,Floor,in situ,turf layeraround postpads east wall,FALSE,14/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1490,Deposit,634,1440,MC.1,1440,Midden,in situ,peatash / charcoal dump,TRUE,14/06/2005,GH,1650,1700,1630-1720,Midden Zone C
SKH05,1491,Group,1335,1335,S18.7,1293,Floor,in situ,group nr. for floor in [1335],TRUE,14/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1492,Group,1335,1335,S18.7,1293,Floor,in situ,flagstone in floor,FALSE,14/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1493,Group,1335,1335,S18.7,1293,Floor,in situ,middle of floor,FALSE,14/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1494,Group,1335,1335,S18.7,1293,Post setting,in situ,postpads,FALSE,14/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1495,Deposit,1335,1335,S18.7,1293,Floor,in situ,flagstones (pavement ?) at east end of room,FALSE,14/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1496,Deposit,2757,2757,S11.1,743,Floor,disturbed,"turf deposit, levelling?",FALSE,14/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1497,Deposit,1077,1257,C.3,743,Drain,disorganized,mixed turf collapse; disturbed top of 1778,FALSE,14/06/2005,MS,1830,1850,1810-1870,Courtyard
SKH05,1498,Deposit,1702,1702,S7.1,743,Floor,in situ,turf leeveling layer,FALSE,14/06/2005,GML,1720,1760,1720-1780,Vestibule & Corridor
SKH05,1499,Deposit,1273,1273,S3.1,743,Floor,in situ,levelling,FALSE,14/06/2005,GML,1760,1890,1750-1900,Pantry/Stores
SKH05,1500,Group,1101,1101,S10.3,743,Drain,in situ,group no. For continuiation of drain in [1100],FALSE,14/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1501,Deposit,1500,1101,S10.4,743,Drain,disturbed,collapse stones in drain; same as 1159,FALSE,14/06/2005,MS,1800,1880,1780-1900,Kitchen
SKH05,1502,Deposit,1484,690,S19.1,743,Floor,in situ,floor layer in room [690] - 1,TRUE,14/06/2005,SÞ,1730,1770,1720-1780,School Refectory
SKH05,1503,Deposit,1484,690,S19.1,743,Floor,in situ,floor layer in room [690] - 2,TRUE,14/06/2005,SÞ,1730,1770,1720-1780,School Refectory
SKH05,1504,Deposit,1484,690,S19.1,743,Floor,in situ,floor layer in room [690] - 3,TRUE,14/06/2005,SÞ,1730,1770,1720-1780,School Refectory
SKH05,1505,Deposit,1484,690,S19.1,743,Floor,in situ,floor layer in room [690] - 4,TRUE,14/06/2005,SÞ,1730,1770,1720-1780,School Refectory
SKH05,1506,Deposit,1484,690,S19.1,743,Floor,in situ,floor layer in room [690] - 5; duplicated - same number also used for floor layer in grp 1491,TRUE,14/06/2005,SÞ,1730,1770,1720-1780,School Refectory
SKH05,1507,Deposit,1484,690,S19.1,743,Floor,in situ,floor layer in room [690] - 6,TRUE,14/06/2005,S,1730,1770,1720-1780,School Refectory
SKH05,1508,Deposit,1101,1101,S10.4,743,Wall,disorganized,turf debris,FALSE,15/06/2005,MS,1800,1880,1780-1900,Kitchen
SKH05,1509,Deposit,2757,2757,S11.1,743,Floor,disturbed,"compact turf layer, levelling?",FALSE,15/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1510,Deposit,2757,2757,S11.1,743,Floor,in situ,leveling for postpads,FALSE,15/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1511,Deposit,1684,1684,S10.2,743,Floor,in situ,floor layer,TRUE,15/06/2005,MS,1740,1760,1720-1780,Kitchen
SKH05,1512,Deposit,1519,1200,S5.1,161/743,Floor,in situ,charcoal layer and flagstones,TRUE,15/06/2005,ÁE,1720,1740,1720-1750,Bishops Dining Room
SKH05,1513,Deposit,2757,2757,S11.1,743,Floor,in situ,layer under postpads in southeast corner,FALSE,15/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1514,Deposit,1493,1335,S18.7,1293,Floor,in situ,grid overlay of floor [1491],TRUE,15/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1515,Deposit,1492,1335,S18.7,1293,Floor,in situ,...overlay of flagstones [1491],TRUE,15/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1516,Deposit,1492,1335,S18.7,1293,Floor,in situ,...overlay of flagstones [1491],TRUE,15/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1517,Deposit,2757,2757,S11.1,743,Floor,in situ,"turf deposit, levelling?",FALSE,15/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1518,Deposit,1519,1200,S5.1,161/743,Floor,in situ,charcoal layer,TRUE,16/06/2005,ÁE,1720,1740,1720-1750,Bishops Dining Room
SKH05,1519,Group,1200,1200,S5.1,743,Floor,in situ,group of two charcoal layer [1512] and [1518],TRUE,16/06/2005,ÁE,1720,1740,1720-1750,Bishops Dining Room
SKH05,1520,Deposit,1198,1624,S6.2,743,Drain,in situ,primary drain fill,TRUE,16/06/2005,GML,1760,1800,1750-1810,Bishops Living Quarters
SKH05,1521,Deposit,1200,1200,S5.1,743,Floor,in situ,turf deposit,TRUE,16/06/2005,ÁE,1720,1740,1720-1750,Bishops Dining Room
SKH05,1522,Deposit,2756,2756,S11.1,743,Floor,in situ,charcoal mixed patch,FALSE,16/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1523,Deposit,1492,1335,S18.7,1293,Floor,in situ,stone flags - floor ?,FALSE,16/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1524,Deposit,1493,1335,S18.7,1293,Floor,in situ,floor,TRUE,16/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1525,Deposit,1492,1335,S18.7,1293,Floor,in situ,stone flags - floor ?,FALSE,16/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1526,Deposit,2756,2756,S11.1,743,Floor,in situ,charcoal mixed turf,FALSE,16/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1527,Deposit,1528,1200,S5.2,161/743,Floor,in situ,drain fill north side in room [1200],TRUE,16/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1528,Group,1200,1200,S5.2,743,Floor,in situ,group for drain [1527] and [1529],FALSE,16/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1529,Deposit,1528,1200,S5.2,161/743,Floor,in situ,sidestones in drain [1528],TRUE,16/06/2005,ÁE,1740,1760,1720-1780,Bishops Dining Room
SKH05,1530,Deposit,2757,2757,S11.1,743,Floor,in situ,"turf section, levelling",FALSE,16/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1531,Deposit,2756,2756,S11.1,743,Floor,in situ,charcoal layer,TRUE,16/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1532,Deposit,1492,1335,S18.7,1293,Floor,in situ,floor (flagstones),TRUE,16/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1533,Deposit,1493,1335,S18.7,1293,Floor,in situ,floor,TRUE,16/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1534,Deposit,1492,1335,S18.7,1293,Floor,in situ,floor (flagstones-north),TRUE,16/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1535,Deposit,1101,1101,S10.3,743,Floor,in situ,floor,TRUE,16/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1536,Deposit,2757,2757,S11.1,743,Floor,in situ,flagstones,FALSE,20/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1537,Group,1101,1101,S10.3,743,Barrel Pit,in situ,group no for - feature in [1101],FALSE,20/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1538,Deposit,1537,1101,S10.3,743,Barrel Pit,in situ,fill,FALSE,20/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1539,Cut,1537,1101,S10.3,743,Barrel Pit,in situ,"cut - possible barrel pit (extraction?), but more likely part of levelling for floor",FALSE,20/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1540,Deposit,1492,1335,S18.7,1293,Floor,in situ,flagstone floor / collapse,TRUE,20/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1541,Deposit,1493,1335,S18.7,1293,Floor,in situ,floor,TRUE,20/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1542,Deposit,1492,1335,S18.7,1293,Floor,in situ,flagstones floor / collapse,TRUE,20/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1543,Cut,1198,1624,S6.2,743,Drain,in situ,cut for drain,FALSE,20/06/2005,GML,1760,1800,1750-1810,Bishops Living Quarters
SKH05,1544,Deposit,2757,2757,S11.1,743,Sill plate,in situ,"east side of entrance to room [691], levelling?",FALSE,20/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1545,Deposit,775,775,S7.2,743,Floor,in situ,turf levelling in corridor,FALSE,20/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
SKH05,1546,Deposit,1101,1101,S10.3,743,Floor,in situ,floor layer,FALSE,20/06/2005,MS,1760,1800,1750-1810,Kitchen
SKH05,1547,Deposit,1200,1200,S5.1,743,Floor,in situ,turf deposit and flagstones,FALSE,20/06/2005,ÁE,1720,1740,1720-1750,Bishops Dining Room
SKH05,1548,Deposit,775,775,S7.3,743,Floor,in situ,turf layer,FALSE,20/06/2005,GML,1800,1840,1780-1840,Vestibule & Corridor
SKH05,1549,Deposit,784,751,S13.2,1293,Drain,in situ,drain fill in main corridor,TRUE,20/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1550,Deposit,784,751,S13.2,1293,Drain,in situ,drain fill in main corridor,TRUE,20/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1551,Deposit,784,751,S13.2,1293,Drain,in situ,drain fill in main corridor,TRUE,20/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1552,Deposit,784,751,S13.2,1293,Drain,in situ,drain fill in main corridor,TRUE,20/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1553,Deposit,784,751,S13.2,1293,Drain,in situ,drain fill in main corridor,FALSE,20/06/2005,EH,1750,1800,1750-1810,Main Corridor
SKH05,1554,Deposit,2758,2758,S11.1,743,Floor,in situ,wall collapse,FALSE,20/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1555,Deposit,775,775,S7.3,743,Floor,in situ,flagstone floor,FALSE,21/06/2005,GML,1800,1840,1780-1840,Vestibule & Corridor
SKH05,1556,Deposit,329,1257,C.3,743,External area,in situ,wall on sout side of west wing; =330?,FALSE,21/06/2005,GML,1830,1850,1810-1870,Courtyard
SKH05,1557,Deposit,2758,2758,S11.1,743,Floor,in situ,turf layer south of wall,FALSE,21/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1558,Deposit,2758,2758,S11.1,743,Floor,in situ,wall collapse,FALSE,21/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1559,Deposit,1077,1257,C.3,743,Drain,in situ,capstones - see multcontext [1257],FALSE,21/06/2005,LP,1830,1850,1810-1870,Courtyard
SKH05,1560,Deposit,2758,2758,S11.1,743,Floor,in situ,turf layer,FALSE,21/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1561,Deposit,1492,1335,S18.7,1293,Floor,in situ,flagstone floor / collapse - south side,TRUE,21/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1562,Deposit,1493,1335,S18.7,1293,Floor,in situ,floor,TRUE,21/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1563,Deposit,1492,1335,S18.7,1293,Floor,in situ,flagstone floor / collapse - south side,TRUE,21/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1564,Deposit,1077,1257,C.3,743,Drain,in situ,side stones of drain,FALSE,21/06/2005,GML,1830,1850,1810-1870,Courtyard
SKH05,1565,Deposit,1287,775,S7.3,743,Drain,in situ,turf infill of drain,FALSE,21/06/2005,GML,1800,1840,1780-1840,Vestibule & Corridor
SKH05,1566,Deposit,775,775,S7.2,743,Floor,in situ,flagstone floor; 01203,FALSE,21/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
SKH05,1567,Deposit,2758,2758,S11.1,743,Floor,in situ,clay layer south of wall,FALSE,21/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1568,Deposit,2758,2758,S11.1,743,Floor,in situ,charcoal,TRUE,21/06/2005,ÓGS,1690,1720,1690-1720,Living Quarters
SKH05,1569,Deposit,1492,1335,S18.7,1293,Floor,in situ,flagstone floor / collapse,TRUE,21/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1570,Deposit,1493,1335,S18.7,1293,Floor,in situ,floor,TRUE,21/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1571,Deposit,1492,1335,S18.7,1293,Floor,in situ,flagstone floor / collapse,TRUE,21/06/2005,UÆ/LP,1770,1790,1750-1810,Pantry
SKH05,1572,Deposit,775,775,S7.2,743,Floor,in situ,flagstone / floor,FALSE,21/06/2005,GML,1760,1800,1750-1810,Vestibule & Corridor
