ID,ID -Find Number,Degree of completeness,Box Number,SKH context/unit nr,SKH find nr,SKH sample nr,Find year SKH,Same as-,Number of fragments,Part of clay pipe,Original mouth piece,Length of stem (mm),Diameter of stem (mm),Stem shape,Functionally complete stem -length,Shape of bowl/typologie,Hight of bowl,Outter diameter of bowl,Colour of clay,Surface treatment,Production marks,Usage,Diagonal carving,Description re-use/use after break,Post-depostional marks,Heel,Kind of Mark,Location of mark,Mark description,Mark on side of heel,Side mark description,Origin,Region/city,Manufactur,Decoration,Decoration technique,Location of decoration,Description of decoration,Quality,Description quality,Dating,Dating Duco,Dating Meulen,Comments,Drawing/Fotography,Referrence,Building Phases_Building Phase,Real Date,Start Date,End date,Period_Date,Attribution,GroupNo,Space,Unit type,Unit entropy,Sieved,
2287,2287,Bowl fragment,12,1450,7846,,2005,,1,Base;Body;Bowl;Heel;Shank;Shank-bolw juncture,FALSE,0,0.0,,,BT 2/3,,,White,Polished,Trimming,Smoking strains-clear;Soot inside;Soot outside,FALSE,,Iron coding;Trowel marks,Peg-spike style,Symbol,Back of bowl,Snake,Code of arms,L: fantasy code of arms: 3 rows á 3 stars,,,,,,,,,Too much iron,1740-1808,1733-1808,1667-1808,,,Duco nr. 47; Meul p. 41,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2288,2288,Bowl fragment,12,1450,7846,,2005,,1,Base;Bowl;Heel;Shank-bolw juncture,FALSE,0,0.0,,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,Chipping;Iron coding,Spur,Symbol,Heel,Snake,Code of arms,L: Code of arms of Gouda (2 rows á 3 stars),,,,,,,,,Fragment too small,1739-1808,1733-1808,1667-1808,,,Duco nr. 47; Meul p. 41,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2268,2268,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,56,8.5,Oval,,,,,Grey,Smoothed,Mould lines;Scars/Knife marks,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,Name,Stem,T [?]UL [?] // IN GOUDA,,,Dutch,Gouda,,Geometrical,Roll-on stamp,Stem,2 bands between inscription,,Too much iron,18th century,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2269,2269,Stem fragment,12,1461,7849,,2005,,1,Shank;Stem,FALSE,34,9.5,Oval,,,,,Grey,,Holes,Smoking strains-clear;Use after breakage,FALSE,Clear abrasion at undecorated end -intended abrasion,Abrasion;Iron coding,,,,,,,,,,Scales,Carved into mould,Stem,5 rows of scales ending in a vertical ring with positive dots behind it; broken at scaled end,,Too much of surface has been taken off,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2270,2270,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,30,6.5,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2271,2271,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,30,8.0,Slightly oval,,,,,White,Smoothed,Holes;Scars/Knife marks,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2272,2272,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,27,5.5,Circular,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2273,2273,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,25,6.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2274,2274,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,21,6.0,Slightly oval,,,,,White,Smoothed,Holes,Smoking strains-clear,FALSE,,Iron coding,,Name,Stem,O [?] N[?] G -illegible,,,,,,Fluting;Rouletted line,Roll-on stamp,Stem,Above inscription: 2 diagonal flutes with a rouletted line between them; broken in middle,,Fragment too small,1700-1740,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2275,2275,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,21,7.5,Slightly oval,,,,,White,Smoothed,Holes;Scars/Knife marks,Re-use;Smoking strains-clear;Vertical cut marks,FALSE,One careless ring of vertical cut marks,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2276,2276,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,17,7.0,Circular,,,,,White,,,Smoking strains-clear,FALSE,,Abrasion;Chipping,,,,,,,,,,,,,,,Fragment too small,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2277,2277,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,14,6.5,Slightly oval,,,,,White,,,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2278,2278,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,15,5.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,Thin stem diameter suggests closeness to original mouth end,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2279,2279,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,16,7.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Abrasion;Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,Almost 1/2 of stem has been broken off,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2280,2280,Stem fragment,12,1461,7849,,2005,,1,Stem,FALSE,14,8.0,Slightly oval,,,,,White,Smoothed,,,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2281,2281,Bowl fragment,12,1461,7849,,2005,,2,Body;Bowl;Rim,FALSE,0,0.0,,,,,,White,Smoothed,,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around 1/2 bowl -only at back facing smoker,,Fragments too small,18th century,,,,,,S7.1,1720-1760,1720,1760,1720-1780,Vestibule & Corridor,1702,1702,Floor,in situ,TRUE,
2262,2262,Stem fragment,12,1468,7852,,2005,,1,Stem,FALSE,25,7.5,Circular,,,,,White,,,Smoking strains-clear,FALSE,,Abrasion;Chipping,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of triangles, 4 bands; broken in middle",,Fragment too small,1650 post,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2263,2263,Stem fragment,12,1468,7852,,2005,,1,Stem,FALSE,20,6.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-light,FALSE,,Abrasion;Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2264,2264,Stem fragment,12,1468,7852,,2005,,1,Stem,FALSE,17,5.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,Almost 1/2 stem broken off,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2265,2265,Bowl fragment,12,1468,7852,,2005,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,Abrasion;Chipping;Iron coding,,,,,,,,,,,,,NO milling,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2256,2256,Stem fragment,12,1469,7853,,2005,,1,Mouth piece;Stem,FALSE,48,8.0,Slightly oval,,,,,Grey,Smoothed,Mould lines,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Clear teeth marks and slightly rounded edges,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2257,2257,Stem fragment,12,1469,7853,,2005,,1,Stem,FALSE,31,7.5,Circular,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,Abrasion;Chipping,,,,,,,,,,,,,,,Too much of surface has been taken off,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2258,2258,Stem fragment,12,1469,7853,,2005,,1,Stem,FALSE,21,5.0,Circular,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,18th century,,,Thin stem diameter suggests closeness to original mouth piece,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2259,2259,Stem fragment,12,1469,7853,,2005,,1,Shank;Stem,FALSE,20,0.0,,,,,,Grey,Smoothed,,Smoking strains-clear,FALSE,,Abrasion;Chipping,,,,,,,,,,,,,,,Fragment too small,,,,1/2 of stem broken off,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2260,2260,Bowl fragment,12,1469,7853,,2005,,1,Bowl;Rim,FALSE,0,0.0,,,,,,White,,,Smoking strains-clear;Soot inside;Soot outside,FALSE,,,,,,,,,,,,Rouletted line,Roll-on stamp,Bowl,1 line around rim,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2261,2261,Bowl fragment,12,1469,7853,,2005,,1,Body;Bowl,FALSE,0,0.0,,,,,,Grey,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1211,1200,Floor,in situ,TRUE,
2225,2225,stem fragment,12,1511,7864,,2005,,1,Stem,FALSE,28,7.5,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,Geometrical,Roll-on stamp,Stem,1 row of circles; broken in middle,,Too much iron,1650 post,,,,,,S10.2,1730-1760,1730,1760,1720-1780,Kitchen,1684,1684,Floor,in situ,TRUE,
2226,2226,Stem fragment,12,1511,7864,,2005,,1,Mouth piece;Stem,TRUE,24,4.5,Circular,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S10.2,1730-1760,1730,1760,1720-1780,Kitchen,1684,1684,Floor,in situ,TRUE,
2227,2227,Bowl fragment,12,1511,7864,,2005,,1,Body;Bowl,FALSE,0,0.0,,,,,,White,,,Smoking strains-clear;Soot inside,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,,,,S10.2,1730-1760,1730,1760,1720-1780,Kitchen,1684,1684,Floor,in situ,TRUE,
2114,2114,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,55,7.5,Oval,,,,,Grey,Smoothed,,Smoking strains-clear;Use after breakage,FALSE,Rounded edges and rather straight end from cutting off (?) stem,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2115,2115,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,43,6.5,Slightly oval,,,,,White,Untreated,Fingerprints;Holes;Mould lines,Smoking strains-clear,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,Poor,"White colour; surface untreated other than roughly cutting of remains of mould lines: clear finger prints, cracks in the clay, one deep hole/air bubble; slightly oval stem diameter; stem squeezed and bending; rather soft/porous fired clay",,,,Very poor quality,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2116,2116,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,42,8.5,Circular,,,,,White,Polished,Holes,Smoking strains-clear,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,Middle,White colour; surface polished with one hole and cracks in the clay; thick and rather regular stem diameter,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2117,2117,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,38,6.0,Slightly oval,,,,,Grey,Smoothed,Clay remains;Fluff imprints;Scars/Knife marks,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,"Greyish colour; surface smoothed with light scars/scratches, the imprint of one fluff particle and a small blob of clay remains; slightly oval stem diameter; good/hard fired clay",18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2118,2118,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,36,9.5,Slightly oval,,,,,White,Smoothed,Scars/Knife marks,Smoking strains-clear,FALSE,,Abrasion;Discoloured;Iron coding,,,,,,,,,,,,,,Poor,White colour with purpelish and greenish spots; surface smoothed with few scars/knife imprints; thick and irregular oval stem diameter -rather square diameter; rather soft/porous fired clay,17th century ?,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2119,2119,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,34,8.0,Circular,,,,,White,Smoothed,,Cut thinner;Re-use;Smoking strains-clear,FALSE,Rather short and rounded end with cut marks -repair? Re-use?,Chipping;Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2120,2120,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,31,8.5,Slightly oval,,,,,Grey,Polished,Trimming,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,White colour with few greyish black spots; surface slightly polished with clear trimming marks; slightly oval stem diameter; rather good/hard fired clay,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2121,2121,Stem fragment,12,1527,7873,,2005,,1,Shank;Stem,FALSE,32,10.5,Oval,,,,,White,Smoothed,Holes,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,,,,,,,,Middle,White colour with dark grey spots from tobacco juice; surface smoothed with cracks in the clay; very thick and oval stem diameter due to shank,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2122,2122,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,31,8.0,Slightly oval,,,,,White,,Holes;Scars/Knife marks,,FALSE,,Abrasion;Chipping,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2123,2123,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,30,6.0,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2124,2124,Stem fragment,12,1527,7873,,2005,,1,Mouth piece;Stem,FALSE,30,6.5,Circular,,,,,White,Polished,Scars/Knife marks,Smoking strains-clear;Teeth marks;Use after breakage,FALSE,Light teeth marks and rounded edges,Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2125,2125,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,26,7.5,Slightly oval,,,,,White,,,Smoking strains-clear,FALSE,,Abrasion,,,,,,,,,,,,,,,Too much of surface has been taken off,,,,Rather soft/porous fired clay; dark grey spots at surface from penetrating tobacco juice,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2126,2126,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,28,6.5,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,Geometrical,Roll-on stamp,Stem,"1 row of circles, 1 band, 1 row of circles, 1 band, 1 row of circles; broken in middle",Middle,White colour with grey spots from tobacco juice; surface smoothed; decoration very clear visible but rather crude done with overlapping bands and circles; regular stem diameter; good/hard fired clay,18th century,,,Long in use ? Tobacco juice penetrating surface,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2127,2127,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,27,6.5,Circular,,,,,White,Polished,,Smoking strains-clear;Soot inside,FALSE,,Chipping;Iron coding;Trowel marks,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2128,2128,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,25,5.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2129,2129,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,23,7.0,Slightly oval,,,,,White,,,Smoking strains-clear,FALSE,,Abrasion;Iron coding,,,,,,,,,,,,,,,Too much iron,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2130,2130,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,22,5.5,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Too much iron,18th century,,,Stem with edges/ridges,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2131,2131,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,20,6.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2132,2132,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,23,8.0,Circular,,,,,Grey,Smoothed,Mould lines,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2133,2133,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,19,7.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Rather soft/porous fired clay,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2134,2134,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,17,6.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2135,2135,Stem fragment,12,1527,7873,,2005,,1,Mouth piece,TRUE,17,5.5,,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Trowel marks,,,,,,,,,,,,,,,Fragment too small,18th century,,,Rather triangular stem diameter,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2136,2136,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,16,5.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2137,2137,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,16,5.5,Oval,,,,,White,Smoothed,Holes,Smoking strains-clear,FALSE,,Iron coding;Trowel marks,,,,,,,,,,,,,,,Fragment too small,18th century,,,Very thin stem diameter suggests closeness to original mouth piece,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2138,2138,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,16,5.5,Slightly oval,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,Very thin stem diameter suggests closeness to original mouth piece,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2139,2139,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,15,5.0,Circular,,,,,White,,,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,Very thin stem diameter suggests closeness to original mouth piece,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2140,2140,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,16,7.5,Circular,,,,,White,,,Smoking strains-clear,FALSE,,Abrasion;Iron coding;Trowel marks,,,,,,,,,,,,,,,Fragment too small,,,,Rather soft/porous fired clay,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2141,2141,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,17,7.5,Oval,,,,,White,,,Re-use;Smoking strains-clear,FALSE,Surface diagonally cut thinner from 2 sites -making an indentation/kerf,Iron coding,,,,,,,,,,,,,,,Too much of surface has been taken,,,,In clay: at least one small stone/grain of sand,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2142,2142,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,15,6.5,Slightly oval,,,,,Grey,,,Smoking strains-clear,FALSE,,Chipping;Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2143,2143,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,15,5.5,Slightly oval,,,,,White,,,Smoking strains-clear,FALSE,,Iron coding,,Name,Stem,// [I]N GOUD[A],,,Dutch,Gouda,,Geometrical,Roll-on stamp,Stem,2 bands above inscription; broken in middle,,Fragment too small,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2144,2144,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,14,0.0,,,,,,White,,Holes,Cut thinner;Smoking strains-clear;Use after breakage,FALSE,Clear cutting marks and rounded edges,,,,,,,,,,,,,,,,Fragment too small,,,,Uncertain about stem diameter due to all of original surface has been cut off,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2145,2145,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,12,6.0,Circular,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2146,2146,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,12,6.0,Slightly oval,,,,,White,,,Smoking strains-clear;Soot inside,FALSE,,Abrasion,,,,,,,,,,,,,,,Fragment too small,,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2147,2147,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,8,0.0,,,,,,White,Smoothed,,Smoking strains-clear,FALSE,,,,,,,,,,,,,,,,,Fragment too small,,,,Less than 1/2 a stem,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2148,2148,Stem fragment,12,1527,7873,,2005,,1,Stem,FALSE,10,5.5,Circular,,,,,,,,Smoking strains-clear,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,Very thin stem diameter suggests closeness to origianl mouth piece,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2149,2149,Bowl fragment,12,1527,7873,,2005,,1,Base;Body;Bowl;Heel;Shank-bolw juncture,FALSE,0,0.0,,,,,,Grey,Polished,Trimming,Smoking strains-clear;Soot inside,FALSE,,Chipping;Iron coding,Spur,Figure,Heel,Milkmaid,Code of arms;S above code of arms,"L&R: Code of Arms of Gouda (2 rows á 3 stars) both with letter ""S"" above",Dutch,Gouda,,,,,,,Fragment too small,1740-1940,1660-1940,1660-1898 post,,,Duco nr. 101; Meul. P. 36,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2150,2150,Bowl fragment,12,1527,7873,,2005,,1,Base;Body;Bowl;Heel;Shank-bolw juncture,FALSE,0,0.0,,,BT 2/3 ?,,,White,Smoothed,Mould lines,Smoking strains-clear;Soot inside,FALSE,,Chipping;Iron coding,Peg-spike style,,,,,None,,,,,,,,,Fragment too small,1720-1740,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
2151,2151,Bowl fragment,12,1527,7873,,2005,,1,Body;Bowl,FALSE,0,0.0,,,,,,Grey,Polished,,Smoking strains-clear;Soot inside,FALSE,,Iron coding,,,,,,,,,,,,,,,Fragment too small,18th century,,,,,,S5.2,1740-1760,1740,1760,1720-1780,Bishops Dining Room,1528,1200,Floor,in situ,TRUE,
